shop_id,date,day_of_week,shop_area_sq_ft,Shop_profile,revenue,quantity_sold,month,day,year,revenue_lag1,quantity_sold_lag1,revenue_7d_mean,quantity_sold_7d_mean,revenue_14d_mean,quantity_sold_14d_mean,revenue_30d_mean,quantity_sold_30d_mean,revenue_7d_sum,quantity_sold_7d_sum,revenue_14d_sum,quantity_sold_14d_sum,revenue_30d_sum,quantity_sold_30d_sum,revenue_7d_median,quantity_sold_7d_median,revenue_14d_median,quantity_sold_14d_median,revenue_30d_median,quantity_sold_30d_median,area_sold_interaction
28,2021-10-29,0,597,,16400,62,10,29,2021,14760.0,68.0,17171.428571428572,75.0,18675.0,82.5,22370.666666666668,96.13333333333334,120200.0,525.0,261450.0,1155.0,671120.0,2884.0,14760.0,66.0,17017.5,77.0,20927.5,88.5,37014
28,2021-10-30,2,597,,14995,69,10,30,2021,16400.0,62.0,15410.0,68.57142857142857,17001.071428571428,76.85714285714286,22113.166666666668,95.73333333333333,107870.0,480.0,238015.0,1076.0,663395.0,2872.0,14760.0,66.0,15697.5,71.5,20657.5,88.5,41193
28,2021-10-31,3,597,,26300,86,10,31,2021,14995.0,69.0,15561.42857142857,63.857142857142854,17499.64285714286,76.78571428571429,22293.166666666668,95.5,108930.0,447.0,244995.0,1075.0,668795.0,2865.0,14760.0,66.0,15697.5,71.5,20685.0,86.5,51342
28,2021-11-01,1,597,,5790,31,11,1,2021,26300.0,86.0,15152.857142857143,61.714285714285715,16416.428571428572,72.57142857142857,21548.166666666668,93.23333333333333,106070.0,432.0,229830.0,1016.0,646445.0,2797.0,14760.0,66.0,14877.5,68.5,20405.0,85.0,18507
28,2021-11-02,5,597,,10160,53,11,2,2021,5790.0,31.0,14690.0,62.142857142857146,16127.142857142857,71.07142857142857,20789.0,90.1,102830.0,435.0,225780.0,995.0,623670.0,2703.0,14760.0,66.0,14877.5,67.0,20062.5,83.5,31641
28,2021-11-03,6,597,,13500,54,11,3,2021,10160.0,53.0,14557.857142857143,60.42857142857143,15682.142857142857,68.21428571428571,20115.0,86.96666666666667,101905.0,423.0,219550.0,955.0,603450.0,2609.0,14760.0,62.0,14592.5,64.0,19525.0,81.5,32238
28,2021-11-04,4,597,,9020,46,11,4,2021,13500.0,54.0,13737.857142857143,57.285714285714285,15066.785714285714,65.78571428571429,19735.166666666668,85.96666666666667,96165.0,401.0,210935.0,921.0,592055.0,2579.0,13500.0,54.0,13962.5,59.5,18670.0,81.5,27462
28,2021-11-05,0,597,,10600,51,11,5,2021,9020.0,46.0,12909.285714285714,55.714285714285715,15040.357142857143,65.35714285714286,19289.5,84.2,90365.0,390.0,210565.0,915.0,578685.0,2526.0,10600.0,53.0,13962.5,58.0,17827.5,79.0,30447
28,2021-11-06,2,597,,23480,90,11,6,2021,10600.0,51.0,14121.42857142857,58.714285714285715,14765.714285714286,63.642857142857146,19471.5,84.6,98850.0,411.0,206720.0,891.0,584145.0,2538.0,10600.0,53.0,13962.5,58.0,18477.5,81.5,53730
28,2021-11-07,3,597,,7340,32,11,7,2021,23480.0,90.0,11412.857142857143,51.0,13487.142857142857,57.42857142857143,19004.5,82.56666666666666,79890.0,357.0,188820.0,804.0,570135.0,2477.0,10160.0,51.0,13450.0,53.5,17017.5,77.5,19104
28,2021-11-08,1,597,,5220,28,11,8,2021,7340.0,32.0,11331.42857142857,50.57142857142857,13242.142857142857,56.142857142857146,18099.833333333332,78.66666666666667,79320.0,354.0,185390.0,786.0,542995.0,2360.0,10160.0,51.0,13450.0,53.5,16235.0,74.5,16716
28,2021-11-09,5,597,,8630,44,11,9,2021,5220.0,28.0,11112.857142857143,49.285714285714285,12901.42857142857,55.714285714285715,16980.0,74.13333333333334,77790.0,345.0,180620.0,780.0,509400.0,2224.0,9020.0,46.0,12050.0,53.5,15532.5,71.5,26268
28,2021-11-10,6,597,,6610,33,11,10,2021,8630.0,44.0,10128.57142857143,46.285714285714285,12343.214285714286,53.357142857142854,16150.5,70.5,70900.0,324.0,172805.0,747.0,484515.0,2115.0,8630.0,44.0,10380.0,52.0,14877.5,68.5,19701
28,2021-11-11,4,597,,7660,47,11,11,2021,6610.0,33.0,9934.285714285714,46.42857142857143,11836.07142857143,51.857142857142854,15687.833333333334,69.26666666666667,69540.0,325.0,165705.0,726.0,470635.0,2078.0,7660.0,44.0,9590.0,49.0,14592.5,67.0,28059
28,2021-11-12,0,597,,14440,72,11,12,2021,7660.0,47.0,10482.857142857143,49.42857142857143,11696.07142857143,52.57142857142857,15388.666666666666,68.3,73380.0,346.0,163745.0,736.0,461660.0,2049.0,7660.0,44.0,9590.0,49.0,14432.5,67.0,42984
28,2021-11-13,2,597,,14550,62,11,13,2021,14440.0,72.0,9207.142857142857,45.42857142857143,11664.285714285714,52.07142857142857,15338.0,67.86666666666666,64450.0,318.0,163300.0,729.0,460140.0,2036.0,7660.0,44.0,9590.0,49.0,14432.5,64.0,37014
28,2021-11-14,3,597,,19880,96,11,14,2021,14550.0,62.0,10998.57142857143,54.57142857142857,11205.714285714286,52.785714285714285,15320.833333333334,68.3,76990.0,382.0,156880.0,739.0,459625.0,2049.0,8630.0,47.0,9590.0,49.0,14432.5,64.0,57312
28,2021-11-15,1,597,,6350,33,11,15,2021,19880.0,96.0,11160.0,55.285714285714285,11245.714285714286,52.92857142857143,14251.5,64.46666666666667,78120.0,387.0,157440.0,741.0,427545.0,1934.0,8630.0,47.0,9590.0,49.0,14317.5,62.0,19701
28,2021-11-16,5,597,,9160,45,11,16,2021,6350.0,33.0,11235.714285714286,55.42857142857143,11174.285714285714,52.357142857142854,13912.833333333334,63.06666666666667,78650.0,388.0,156440.0,733.0,417385.0,1892.0,9160.0,47.0,9090.0,46.5,13855.0,59.5,26865
28,2021-11-17,6,597,,11540,68,11,17,2021,9160.0,45.0,11940.0,60.42857142857143,11034.285714285714,53.357142857142854,13599.0,62.333333333333336,83580.0,423.0,154480.0,747.0,407970.0,1870.0,11540.0,62.0,9090.0,46.5,13450.0,59.5,40596
28,2021-11-18,4,597,,17875,95,11,18,2021,11540.0,68.0,13399.285714285714,67.28571428571429,11666.785714285714,56.857142857142854,13721.166666666666,63.03333333333333,93795.0,471.0,163335.0,796.0,411635.0,1891.0,14440.0,68.0,9880.0,49.0,13450.0,59.5,56715
28,2021-11-19,0,597,,22110,92,11,19,2021,17875.0,95.0,14495.0,70.14285714285714,12488.92857142857,59.785714285714285,13800.5,62.96666666666667,101465.0,491.0,174845.0,837.0,414015.0,1889.0,14550.0,68.0,10350.0,54.5,13450.0,59.5,54924
28,2021-11-20,2,597,,20210,100,11,20,2021,22110.0,92.0,15303.57142857143,75.57142857142857,12255.357142857143,60.5,13886.333333333334,63.63333333333333,107125.0,529.0,171575.0,847.0,416590.0,1909.0,17875.0,92.0,10350.0,54.5,13450.0,59.5,59700
28,2021-11-21,3,597,,24870,118,11,21,2021,20210.0,100.0,16016.42857142857,78.71428571428571,13507.5,66.64285714285714,14349.666666666666,65.66666666666667,112115.0,551.0,189105.0,933.0,430490.0,1970.0,17875.0,92.0,12990.0,65.0,13962.5,62.0,70446
28,2021-11-22,1,597,,8940,50,11,22,2021,24870.0,118.0,16386.428571428572,81.14285714285714,13773.214285714286,68.21428571428571,13736.833333333334,63.53333333333333,114705.0,568.0,192825.0,955.0,412105.0,1906.0,17875.0,92.0,12990.0,65.0,13450.0,58.0,29850
28,2021-11-23,5,597,,10170,58,11,23,2021,8940.0,50.0,16530.714285714286,83.0,13883.214285714286,69.21428571428571,13234.5,61.5,115715.0,581.0,194365.0,969.0,397035.0,1845.0,17875.0,92.0,12990.0,65.0,12470.0,56.0,34626
28,2021-11-24,6,597,,14280,57,11,24,2021,10170.0,58.0,16922.14285714286,81.42857142857143,14431.07142857143,70.92857142857143,13422.166666666666,61.86666666666667,118455.0,570.0,202035.0,993.0,402665.0,1856.0,17875.0,92.0,14360.0,65.0,13450.0,57.5,34029
28,2021-11-25,4,597,,15495,74,11,25,2021,14280.0,57.0,16582.14285714286,78.42857142857143,14990.714285714286,72.85714285714286,13492.0,62.666666666666664,116075.0,549.0,209870.0,1020.0,404760.0,1880.0,15495.0,74.0,14495.0,70.0,13890.0,60.0,44178
28,2021-11-26,0,597,,22580,102,11,26,2021,15495.0,74.0,16649.285714285714,79.85714285714286,15572.142857142857,75.0,13763.833333333334,63.86666666666667,116545.0,559.0,218010.0,1050.0,412915.0,1916.0,15495.0,74.0,15022.5,71.0,13890.0,60.0,60894
28,2021-11-27,2,597,,41640,155,11,27,2021,22580.0,102.0,19710.714285714286,87.71428571428571,17507.14285714286,81.64285714285714,14659.833333333334,66.76666666666667,137975.0,614.0,245100.0,1143.0,439795.0,2003.0,15495.0,74.0,16685.0,83.0,13890.0,60.0,92535
28,2021-11-28,3,597,,37175,163,11,28,2021,41640.0,155.0,21468.571428571428,94.14285714285714,18742.5,86.42857142857143,15352.333333333334,70.13333333333334,150280.0,659.0,262395.0,1210.0,460570.0,2104.0,15495.0,74.0,16685.0,83.0,13890.0,60.0,97311
28,2021-11-29,1,597,,25540,111,11,29,2021,37175.0,163.0,23840.0,102.85714285714286,20113.214285714286,92.0,15703.833333333334,71.53333333333333,166880.0,720.0,281585.0,1288.0,471115.0,2146.0,22580.0,102.0,19042.5,93.5,13890.0,60.0,66267
28,2021-11-30,5,597,,19040,78,11,30,2021,25540.0,111.0,25107.14285714286,105.71428571428571,20818.928571428572,94.35714285714286,15461.833333333334,71.26666666666667,175750.0,740.0,291465.0,1321.0,463855.0,2138.0,22580.0,102.0,19625.0,93.5,13890.0,60.0,46566
28,2021-12-01,6,597,,26015,122,12,1,2021,19040.0,78.0,26783.571428571428,115.0,21852.85714285714,98.21428571428571,16136.0,74.3,187485.0,805.0,305940.0,1375.0,484080.0,2229.0,25540.0,111.0,21160.0,97.5,14360.0,65.0,72834
28,2021-12-02,4,597,,25580,97,12,2,2021,26015.0,122.0,28224.285714285714,118.28571428571429,22403.214285714286,98.35714285714286,16650.0,75.76666666666667,197570.0,828.0,313645.0,1377.0,499500.0,2273.0,25580.0,111.0,22345.0,98.5,14495.0,70.0,57909
28,2021-12-03,0,597,,24380,118,12,3,2021,25580.0,97.0,28481.428571428572,120.57142857142857,22565.35714285714,100.21428571428571,17012.666666666668,77.9,199370.0,844.0,315915.0,1403.0,510380.0,2337.0,25580.0,118.0,23480.0,101.0,15022.5,73.0,70446
28,2021-12-04,2,597,,37035,172,12,4,2021,24380.0,118.0,27823.571428571428,123.0,23767.14285714286,105.35714285714286,17946.5,82.1,194765.0,861.0,332740.0,1475.0,538395.0,2463.0,25580.0,118.0,24625.0,106.5,16685.0,76.0,102684
28,2021-12-05,3,597,,30380,147,12,5,2021,37035.0,172.0,26852.85714285714,120.71428571428571,24160.714285714286,107.42857142857143,18605.833333333332,85.3,187970.0,845.0,338250.0,1504.0,558175.0,2559.0,25580.0,118.0,24960.0,106.5,18457.5,84.0,87759
28,2021-12-06,1,597,,23535,95,12,6,2021,30380.0,147.0,26566.428571428572,118.42857142857143,25203.214285714286,110.64285714285714,18607.666666666668,85.46666666666667,185965.0,829.0,352845.0,1549.0,558230.0,2564.0,25580.0,118.0,24960.0,106.5,18457.5,85.0,56715
28,2021-12-07,5,597,,28200,121,12,7,2021,23535.0,95.0,27875.0,124.57142857142857,26491.071428571428,115.14285714285714,19303.0,88.43333333333334,195125.0,872.0,370875.0,1612.0,579090.0,2653.0,26015.0,121.0,25560.0,114.5,19460.0,93.5,72237
28,2021-12-08,6,597,,27910,129,12,8,2021,28200.0,121.0,28145.714285714286,125.57142857142857,27464.64285714286,120.28571428571429,20059.333333333332,91.8,197020.0,879.0,384505.0,1684.0,601780.0,2754.0,27910.0,121.0,25797.5,119.5,20045.0,95.0,77013
28,2021-12-09,4,597,,23265,109,12,9,2021,27910.0,129.0,27815.0,127.28571428571429,28019.64285714286,122.78571428571429,20547.166666666668,93.96666666666667,194705.0,891.0,392275.0,1719.0,616415.0,2819.0,27910.0,121.0,25797.5,119.5,21160.0,95.5,65073
28,2021-12-10,0,597,,42395,161,12,10,2021,23265.0,109.0,30388.571428571428,133.42857142857142,29435.0,127.0,21740.0,98.23333333333333,212720.0,934.0,412090.0,1778.0,652200.0,2947.0,28200.0,129.0,26962.5,121.5,22345.0,96.5,96117
28,2021-12-11,2,597,,51535,201,12,11,2021,42395.0,161.0,32460.0,137.57142857142858,30141.785714285714,130.28571428571428,23202.5,103.36666666666666,227220.0,963.0,421985.0,1824.0,696075.0,3101.0,28200.0,129.0,26962.5,121.5,22922.5,98.5,119997
28,2021-12-12,3,597,,37880,160,12,12,2021,51535.0,201.0,33531.42857142857,139.42857142857142,30192.14285714286,130.07142857142858,23983.833333333332,106.3,234720.0,976.0,422690.0,1821.0,719515.0,3189.0,28200.0,129.0,26962.5,121.5,23400.0,101.0,95520
28,2021-12-13,1,597,,30445,116,12,13,2021,37880.0,160.0,34518.57142857143,142.42857142857142,30542.5,130.42857142857142,24513.666666666668,108.1,241630.0,997.0,427595.0,1826.0,735410.0,3243.0,30445.0,129.0,28055.0,121.5,23957.5,105.5,69252
28,2021-12-14,5,597,,21875,87,12,14,2021,30445.0,116.0,33615.0,137.57142857142858,30745.0,131.07142857142858,24580.166666666668,107.8,235305.0,963.0,430430.0,1835.0,737405.0,3234.0,30445.0,129.0,28055.0,121.5,23957.5,105.5,51939
28,2021-12-15,6,597,,38000,127,12,15,2021,21875.0,87.0,35056.42857142857,137.28571428571428,31601.071428571428,131.42857142857142,25635.166666666668,110.93333333333334,245395.0,961.0,442415.0,1840.0,769055.0,3328.0,37880.0,127.0,29290.0,124.0,24625.0,110.0,75819
29,2021-10-15,0,530,,56920,173,10,15,2021,38000.0,127.0,39864.28571428572,146.42857142857142,33839.642857142855,136.85714285714286,27227.166666666668,115.2,279050.0,1025.0,473755.0,1916.0,816815.0,3456.0,38000.0,160.0,30412.5,128.0,25205.0,113.5,91690
29,2021-10-16,2,530,,32490,117,10,16,2021,56920.0,173.0,38449.28571428572,140.14285714285714,34418.92857142857,136.78571428571428,27925.5,116.83333333333333,269145.0,981.0,481865.0,1915.0,837765.0,3505.0,37880.0,127.0,31467.5,128.0,25560.0,116.5,62010
29,2021-10-17,3,530,,56280,196,10,17,2021,32490.0,117.0,39127.142857142855,139.42857142857142,35793.57142857143,138.5,29205.666666666668,120.2,273890.0,976.0,501110.0,1939.0,876170.0,3606.0,37880.0,127.0,31467.5,128.0,25797.5,117.5,103880
29,2021-10-18,1,530,,50960,157,10,18,2021,56280.0,196.0,40995.71428571428,139.0,37263.57142857143,139.21428571428572,30167.333333333332,122.36666666666666,286970.0,973.0,521690.0,1949.0,905020.0,3671.0,38000.0,127.0,35185.0,128.0,26962.5,118.0,83210
29,2021-10-19,5,530,,39825,136,10,19,2021,50960.0,157.0,42335.71428571428,141.85714285714286,38427.142857142855,142.14285714285714,30821.166666666668,123.56666666666666,296350.0,993.0,537980.0,1990.0,924635.0,3707.0,39825.0,136.0,37940.0,132.5,28055.0,119.5,72080
29,2021-10-20,6,530,,30735,109,10,20,2021,39825.0,136.0,43601.42857142857,145.0,38608.21428571428,141.28571428571428,31016.666666666668,123.26666666666667,305210.0,1015.0,540515.0,1978.0,930500.0,3698.0,39825.0,136.0,37940.0,132.5,29290.0,119.5,57770
29,2021-10-21,4,530,,28780,109,10,21,2021,30735.0,109.0,42284.28571428572,142.42857142857142,38670.357142857145,139.85714285714286,31678.0,125.23333333333333,295990.0,997.0,541385.0,1958.0,950340.0,3757.0,39825.0,136.0,37940.0,131.5,29580.0,119.5,57770
29,2021-10-22,0,530,,45550,150,10,22,2021,28780.0,109.0,40660.0,139.14285714285714,40262.142857142855,142.78571428571428,32857.333333333336,128.3,284620.0,974.0,563670.0,1999.0,985720.0,3849.0,39825.0,136.0,38912.5,143.0,30412.5,121.5,79500
29,2021-10-23,2,530,,39600,134,10,23,2021,45550.0,150.0,41675.71428571428,141.57142857142858,40062.5,140.85714285714286,33701.333333333336,130.86666666666667,291730.0,991.0,560875.0,1972.0,1011040.0,3926.0,39825.0,136.0,38800.0,135.0,30590.0,124.5,71020
29,2021-10-24,3,530,,52360,167,10,24,2021,39600.0,134.0,41115.71428571428,137.42857142857142,40121.42857142857,138.42857142857142,34930.166666666664,133.96666666666667,287810.0,962.0,561700.0,1938.0,1047905.0,4019.0,39825.0,136.0,38800.0,135.0,31612.5,128.0,88510
29,2021-10-25,1,530,,31410,103,10,25,2021,52360.0,167.0,38322.857142857145,129.71428571428572,39659.28571428572,134.35714285714286,35224.5,134.0,268260.0,908.0,555230.0,1881.0,1056735.0,4020.0,39600.0,134.0,38800.0,130.5,31950.0,128.0,54590
29,2021-10-26,5,530,,32675,119,10,26,2021,31410.0,103.0,37301.42857142857,127.28571428571429,39818.57142857143,134.57142857142858,34925.666666666664,132.8,261110.0,891.0,557460.0,1884.0,1047770.0,3984.0,32675.0,119.0,38800.0,130.5,31950.0,124.5,63070
29,2021-10-27,6,530,,21355,92,10,27,2021,32675.0,119.0,35961.42857142857,124.85714285714286,39781.42857142857,134.92857142857142,34398.333333333336,130.43333333333334,251730.0,874.0,556940.0,1889.0,1031950.0,3913.0,32675.0,119.0,38800.0,130.5,31072.5,121.5,48760
29,2021-10-28,4,530,,33195,117,10,28,2021,21355.0,92.0,36592.142857142855,126.0,39438.21428571428,134.21428571428572,34653.5,130.63333333333333,256145.0,882.0,552135.0,1879.0,1039605.0,3919.0,33195.0,119.0,36397.5,126.5,31950.0,121.5,62010
29,2021-10-29,0,530,,20345,65,10,29,2021,33195.0,117.0,32991.42857142857,113.85714285714286,36825.71428571428,126.5,34697.0,130.2,230940.0,797.0,515560.0,1771.0,1040910.0,3906.0,32675.0,117.0,32935.0,118.0,31950.0,121.5,34450
29,2021-10-30,2,530,,10530,55,10,30,2021,20345.0,65.0,28838.571428571428,102.57142857142857,35257.142857142855,122.07142857142857,34180.833333333336,127.96666666666667,201870.0,718.0,493600.0,1709.0,1025425.0,3839.0,31410.0,103.0,32935.0,118.0,31950.0,120.0,29150
29,2021-10-31,3,530,,12130,60,10,31,2021,10530.0,55.0,23091.428571428572,87.28571428571429,32103.571428571428,112.35714285714286,33732.5,126.73333333333333,161640.0,611.0,449450.0,1573.0,1011975.0,3802.0,21355.0,92.0,32042.5,113.0,31950.0,120.0,31800
29,2021-11-01,1,530,,7790,51,11,1,2021,12130.0,60.0,19717.14285714286,79.85714285714286,29020.0,104.78571428571429,33179.5,124.5,138020.0,559.0,406280.0,1467.0,995385.0,3735.0,20345.0,65.0,31072.5,109.0,31950.0,120.0,27030
29,2021-11-02,5,530,,11140,53,11,2,2021,7790.0,51.0,16640.714285714286,70.42857142857143,26971.071428571428,98.85714285714286,32316.333333333332,120.53333333333333,116485.0,493.0,377595.0,1384.0,969490.0,3616.0,12130.0,60.0,29757.5,106.0,31072.5,118.0,28090
29,2021-11-03,6,530,,15020,65,11,3,2021,11140.0,53.0,15735.714285714286,66.57142857142857,25848.571428571428,95.71428571428571,31804.333333333332,117.8,110150.0,466.0,361880.0,1340.0,954130.0,3534.0,12130.0,60.0,25067.5,97.5,31072.5,117.0,34450
29,2021-11-04,4,530,,18150,80,11,4,2021,15020.0,65.0,13586.42857142857,61.285714285714285,25089.285714285714,93.64285714285714,31624.833333333332,117.3,95105.0,429.0,351250.0,1311.0,948745.0,3519.0,12130.0,60.0,20850.0,86.0,31072.5,117.0,42400
29,2021-11-05,0,530,,7940,51,11,5,2021,18150.0,80.0,11814.285714285714,59.285714285714285,22402.85714285714,86.57142857142857,30949.5,114.96666666666667,82700.0,415.0,313640.0,1212.0,928485.0,3449.0,11140.0,55.0,19247.5,72.5,31072.5,116.5,27030
29,2021-11-06,2,530,,25385,106,11,6,2021,7940.0,51.0,13936.42857142857,66.57142857142857,21387.5,84.57142857142857,30865.333333333332,114.2,97555.0,466.0,299425.0,1184.0,925960.0,3426.0,12130.0,60.0,19247.5,72.5,31072.5,112.5,56180
29,2021-11-07,3,530,,11075,67,11,7,2021,25385.0,106.0,13785.714285714286,67.57142857142857,18438.571428571428,77.42857142857143,30459.0,112.8,96500.0,473.0,258140.0,1084.0,913770.0,3384.0,11140.0,65.0,16585.0,66.0,31072.5,112.5,35510
29,2021-11-08,1,530,,8980,39,11,8,2021,11075.0,67.0,13955.714285714286,65.85714285714286,16836.428571428572,72.85714285714286,29345.166666666668,108.73333333333333,97690.0,461.0,235710.0,1020.0,880355.0,3262.0,11140.0,65.0,13575.0,65.0,30590.0,109.0,20670
29,2021-11-09,5,530,,5845,33,11,9,2021,8980.0,39.0,13199.285714285714,63.0,14920.0,66.71428571428571,27822.166666666668,103.13333333333334,92395.0,441.0,208880.0,934.0,834665.0,3094.0,11075.0,65.0,11635.0,62.5,29612.5,107.5,17490
29,2021-11-10,6,530,,11070,62,11,10,2021,5845.0,33.0,12635.0,62.57142857142857,14185.357142857143,64.57142857142857,26928.5,99.86666666666666,88445.0,438.0,198595.0,904.0,807855.0,2996.0,11070.0,62.0,11107.5,61.0,27082.5,104.5,32860
29,2021-11-11,4,530,,10340,56,11,11,2021,11070.0,62.0,11519.285714285714,59.142857142857146,12552.857142857143,60.214285714285715,26258.333333333332,97.86666666666666,80635.0,414.0,175740.0,843.0,787750.0,2936.0,10340.0,56.0,11072.5,58.0,23630.0,97.5,29680
29,2021-11-12,0,530,,12650,70,11,12,2021,10340.0,56.0,12192.142857142857,61.857142857142854,12003.214285714286,60.57142857142857,25950.833333333332,97.3,85345.0,433.0,168045.0,848.0,778525.0,2919.0,11070.0,62.0,11072.5,58.0,23370.0,97.5,37100
29,2021-11-13,2,530,,8470,39,11,13,2021,12650.0,70.0,9775.714285714286,52.285714285714285,11856.07142857143,59.42857142857143,24966.5,94.36666666666666,68430.0,366.0,165985.0,832.0,748995.0,2831.0,10340.0,56.0,11072.5,58.0,20850.0,86.0,20670
29,2021-11-14,3,530,,10560,62,11,14,2021,8470.0,39.0,9702.142857142857,51.57142857142857,11743.92857142857,59.57142857142857,23421.166666666668,90.66666666666667,67915.0,361.0,164415.0,834.0,702635.0,2720.0,10340.0,56.0,10815.0,59.0,19247.5,75.0,32860
29,2021-11-15,1,530,,7720,44,11,15,2021,10560.0,62.0,9522.142857142857,52.285714285714285,11738.92857142857,59.07142857142857,22595.5,88.23333333333333,66655.0,366.0,164345.0,827.0,677865.0,2647.0,10340.0,56.0,10815.0,59.0,16585.0,68.5,23320
29,2021-11-16,5,530,,16050,82,11,16,2021,7720.0,44.0,10980.0,59.285714285714285,12089.642857142857,61.142857142857146,21254.5,84.43333333333334,76860.0,415.0,169255.0,856.0,637635.0,2533.0,10560.0,62.0,10815.0,62.0,15535.0,68.5,43460
29,2021-11-17,6,530,,15665,87,11,17,2021,16050.0,82.0,11636.42857142857,62.857142857142854,12135.714285714286,62.714285714285715,20078.0,82.1,81455.0,440.0,169900.0,878.0,602340.0,2463.0,10560.0,62.0,10815.0,62.0,15342.5,68.5,46110
29,2021-11-18,4,530,,17185,82,11,18,2021,15665.0,87.0,12614.285714285714,66.57142857142857,12066.785714285714,62.857142857142854,19323.333333333332,80.3,88300.0,466.0,168935.0,880.0,579700.0,2409.0,12650.0,70.0,10815.0,62.0,15342.5,68.5,43460
29,2021-11-19,0,530,,11015,65,11,19,2021,17185.0,82.0,12380.714285714286,65.85714285714286,12286.42857142857,63.857142857142854,18666.0,78.83333333333333,86665.0,461.0,172010.0,894.0,559980.0,2365.0,11015.0,65.0,11042.5,63.5,13835.0,66.0,34450
29,2021-11-20,2,530,,8590,48,11,20,2021,11015.0,65.0,12397.857142857143,67.14285714285714,11086.785714285714,59.714285714285715,17993.0,76.8,86785.0,470.0,155215.0,836.0,539790.0,2304.0,11015.0,65.0,10787.5,62.0,12390.0,65.0,25440
29,2021-11-21,3,530,,13515,77,11,21,2021,8590.0,48.0,12820.0,69.28571428571429,11261.07142857143,60.42857142857143,16925.166666666668,74.36666666666666,89740.0,485.0,157655.0,846.0,507755.0,2231.0,13515.0,77.0,10787.5,62.0,12390.0,65.0,40810
29,2021-11-22,1,530,,10980,51,11,22,2021,13515.0,77.0,13285.714285714286,70.28571428571429,11403.92857142857,61.285714285714285,15971.166666666666,71.6,93000.0,492.0,159655.0,858.0,479135.0,2148.0,13515.0,77.0,10997.5,62.0,11635.0,65.0,27030
29,2021-11-23,5,530,,7635,45,11,23,2021,10980.0,51.0,12083.57142857143,65.0,11531.785714285714,62.142857142857146,14480.333333333334,67.53333333333333,84585.0,455.0,161445.0,870.0,434410.0,2026.0,11015.0,65.0,10997.5,62.0,11107.5,63.5,23850
29,2021-11-24,6,530,,11350,52,11,24,2021,7635.0,45.0,11467.142857142857,60.0,11551.785714285714,61.42857142857143,13811.666666666666,65.83333333333333,80270.0,420.0,161725.0,860.0,414350.0,1975.0,11015.0,52.0,10997.5,59.0,11107.5,62.0,27560
29,2021-11-25,4,530,,16000,61,11,25,2021,11350.0,52.0,11297.857142857143,57.0,11956.07142857143,61.785714285714285,13255.833333333334,63.9,79085.0,399.0,167385.0,865.0,397675.0,1917.0,11015.0,52.0,11182.5,61.5,11107.5,61.5,32330
29,2021-11-26,0,530,,50145,168,11,26,2021,16000.0,61.0,16887.85714285714,71.71428571428571,14634.285714285714,68.78571428571429,14215.5,66.43333333333334,118215.0,502.0,204880.0,963.0,426465.0,1993.0,11350.0,52.0,11182.5,61.5,11107.5,61.5,89040
29,2021-11-27,2,530,,52530,168,11,27,2021,50145.0,168.0,23165.0,88.85714285714286,17781.428571428572,78.0,14860.0,68.13333333333334,162155.0,622.0,248940.0,1092.0,445800.0,2044.0,13515.0,61.0,12432.5,63.5,11107.5,61.5,89040
29,2021-11-28,3,530,,39200,113,11,28,2021,52530.0,168.0,26834.285714285714,94.0,19827.14285714286,81.64285714285714,15488.5,69.73333333333333,187840.0,658.0,277580.0,1143.0,464655.0,2092.0,16000.0,61.0,14590.0,71.0,11107.5,61.5,59890
29,2021-11-29,1,530,,18170,73,11,29,2021,39200.0,113.0,27861.428571428572,97.14285714285714,20573.571428571428,83.71428571428571,15743.166666666666,70.33333333333333,195030.0,680.0,288030.0,1172.0,472295.0,2110.0,18170.0,73.0,15832.5,75.0,11245.0,62.0,38690
29,2021-11-30,5,530,,43790,134,11,30,2021,18170.0,73.0,33026.42857142857,109.85714285714286,22555.0,87.42857142857143,16798.5,72.8,231185.0,769.0,315770.0,1224.0,503955.0,2184.0,39200.0,113.0,15832.5,75.0,11245.0,63.5,71020
29,2021-12-01,6,530,,18455,83,12,1,2021,43790.0,134.0,34041.42857142857,114.28571428571429,22754.285714285714,87.14285714285714,17154.0,73.86666666666666,238290.0,800.0,318560.0,1220.0,514620.0,2216.0,39200.0,113.0,16592.5,75.0,12000.0,65.0,43990
29,2021-12-02,4,530,,25190,100,12,2,2021,18455.0,83.0,35354.28571428572,119.85714285714286,23326.071428571428,88.42857142857143,17622.333333333332,75.43333333333334,247480.0,839.0,326565.0,1238.0,528670.0,2263.0,39200.0,113.0,17085.0,75.0,13082.5,66.0,53000
29,2021-12-03,0,530,,44875,149,12,3,2021,25190.0,100.0,34601.42857142857,117.14285714285714,25744.64285714286,94.42857142857143,18617.5,78.23333333333333,242210.0,820.0,360425.0,1322.0,558525.0,2347.0,39200.0,113.0,18312.5,80.0,13082.5,68.5,78970
29,2021-12-04,2,530,,32065,130,12,4,2021,44875.0,149.0,31677.85714285714,111.71428571428571,27421.428571428572,100.28571428571429,19081.333333333332,79.9,221745.0,782.0,383900.0,1404.0,572440.0,2397.0,32065.0,113.0,21822.5,91.5,13082.5,68.5,68900
